STATION,STNAME,SHORTNAME,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION,CATCHAREA
230241,ARUNDEL CREEK AT ANNANDALE ROAD,MAARU0010,55,309491.249,5825138.968,MGA94,-37.701200000,144.839000000,GDA94,NULL,.000,NOT,NULL,NUL,0,NULL,NULL,230,NULL
230242,JACKSONS CREEK @ U/S RIDDLES CREEK RWP OUTFALL,JACKSONS CK U/S RWP,55,297808.752,5849062.256,MGA94,-37.483237000,144.713182000,GDA94,NULL,.000,NULL,N,N,1,2018-06-23,NULL,230,NULL
230243,BOLINDA CREEK PDR FLOW @ BOLINDA CREEK OFFTAKE,BOLINDA CK PDR FLOW,55,293497.752,5861432.196,MGA94,-37.370876260,144.667920600,GDA94,NULL,.000,NULL,N,N,1,2012-01-17,NULL,230,NULL
230244,TAYLORS CREEK AT WALKWAY DOWNSTREAM GREEN GULLY ROAD,MATAY0018,55,308412.000,5822246.500,MGA94,-37.727000000,144.826000000,GDA94,NULL,.000,NULL,N,N,1,2007-01-01,NULL,230,NULL
230245,JACKSONS CREEK UPSTREAM SUNBURY-RIDDELLS ROAD,MAJAC0152,55,295177.300,5847962.600,MGA94,-37.492600000,144.683000000,GDA94,NULL,.000,NULL,N,N,1,2007-01-01,NULL,230,NULL
230246,DEEP CREEK @ ROMSEY,DEEP CK @ ROMSEY,55,303741.290,5862767.681,NULL,-37.360942000,144.783888000,GDA94,9,.000,NOT,N,N,1,2019-05-03,NULL,230,NULL
230250,Deep Creek @ Romsey Treatment Plant,Deep Ck @ Romsey TP,55,303629.462,5861933.818,NULL,-37.368429000,144.782405000,NULL,NULL,.000,NULL,N,N,1,2021-04-08,NULL,230,NULL
230704,BOLINDA CREEK OFFTAKE @ BOLINDA CREEK,BOLINDA CK OFFTAKE,55,293497.000,5861417.800,UTM,-37.370876260,144.667920600,GDA94,NULL,.000,NULL,Y,N,1,2012-01-17,NULL,230,NULL
230706,MAIN CREEK OFFTAKE @ FORSTER RESERVOIR,MAIN CK OFFTAKE,55,293810.000,5855778.000,UTM,-37.421739760,144.669879900,GDA94,NULL,.000,NULL,Y,N,1,2012-06-20,NULL,230,NULL
230707,PIPELINE INFLOW @ LANCEFIELD BASIN,INFLOW TO LANCEFIELD,55,295703.300,5871309.200,UTM,-37.282277120,144.695542000,GDA94,NULL,.000,NULL,Y,N,1,2011-12-21,NULL,230,NULL
231101,KOROROIT CREEK U/S RACECOURSE RD RAILWAY BRIDGE ALTONA,KOROROIT AT ALTONA,55,311091.796,5807958.500,MGA94,-37.856274150,144.852670100,GDA94,NULL,.000,NOT,NULL,NUL,0,2020-04-24,NULL,231,NULL
231102,CHERRY DRAIN PIPELINE AT ALTONA,YAMOO0083,55,308250.512,5808733.585,MGA94,-37.848700000,144.820600000,GDA94,NULL,.000,NULL,N,N,1,1966-05-30,NULL,231,NULL
231104,KOROROIT CREEK AT MILLBANK DRIVE DEER PARK,KOROROIT C-DEER PARK,55,303225.535,5817841.564,MGA94,-37.765600000,144.766000000,GDA94,NULL,.000,NOT,NULL,NUL,0,2020-04-24,NULL,231,NULL
231108,SKELETON CREEK AT POINT COOK ROAD LAVERTON,SKELETON-LAVERTON,55,303159.292,5805892.782,MGA94,-37.873200000,144.762000000,GDA94,NULL,.000,NOT,NULL,NUL,0,2020-04-24,NULL,231,NULL
231200,WERRIBEE RIVER @ BACCHUS MARSH,WERRIBEE @ BACCHUS,55,273214.000,5826449.000,UTM,-37.681017270,144.428267500,WGS84,9,119.000,9,Y,Y,1,1887-04-01,NULL,231,363.00000
231201,LERDERDERG RIVER @ DARLEY,LERDERBERG @ DARLEY,55,275062.300,5829018.700,NULL,-37.658333330,144.450000000,NULL,1,.000,1,N,N,0,1887-04-03,1978-08-22,231,311.00000
231202,WERRIBEE RIVER @ BACCHUS MARSH (THE FALLS),WERRIBEE @ B M FALLS,55,267956.200,5826949.700,MGA94,-37.675194440,144.368861100,GDA94,9,145.000,9,N,N,0,1907-07-12,2009-11-01,231,298.00000
231203,PYKES CREEK @ PYKES CREEK RESERVOIR,PYKES @ PYKES,55,261151.000,5833506.000,UTM,-37.614419580,144.293918600,WGS84,9,.000,1,Y,N,1,1908-11-23,NULL,231,125.00000
231204,WERRIBEE RIVER @ WERRIBEE DIVERSION WEIR,WERRIBEE @ DIV. WEIR,55,292934.000,5804924.000,UTM,-37.879526340,144.645565500,WGS84,9,31.000,9,Y,Y,1,1911-02-01,NULL,231,1424.00000
231205,WERRIBEE RIVER @ MELTON RESERVOIR (TAIL GAUGE),WERRIBEE @ MELTON,55,286131.000,5819552.000,UTM,-37.746228740,144.572594400,WGS84,9,77.000,9,Y,N,1,1917-01-01,NULL,231,1155.00000
231206,TOOLERN CREEK @ MELTON,TOOLERN @ MELTON,55,286897.100,5826556.100,NULL,-37.683333330,144.583333300,NULL,1,.000,1,N,N,0,1922-05-07,1965-06-30,231,73.00000
231207,GOODMAN CREEK @ DARLEY,GOODMAN @ DARLEY,55,274276.600,5830848.300,NULL,-37.641666670,144.441666700,NULL,1,.000,1,N,N,0,1927-06-01,1963-06-30,231,65.00000
231208,WERRIBEE RIVER @ COBBLEDICK FORD,WERRIBEE RIVER,55,287115.000,5811348.000,UTM,-37.820336480,144.581345900,WGS84,9,.000,1,Y,Y,1,1930-03-06,NULL,231,1356.00000
231209,WERRIBEE RIVER @ BALLAN,WERRIBEE RIVER,55,255755.300,5834950.200,NULL,-37.600000000,144.233333300,NULL,1,.000,1,N,N,0,1943-07-21,1975-01-09,231,101.00000
231210,LERDERDERG RIVER @ BACCHUS MARSH,LERDERDERG RIVER,55,275872.800,5826264.400,NULL,-37.683333330,144.458333300,NULL,1,.000,1,N,N,0,1951-04-05,1954-03-11,231,322.00000
231211,LERDERDERG RIVER @ U/S GOODMAN CREEK JUNCTION,LERDERDERG @ GOODMAN,55,272973.000,5832020.000,UTM,-37.630721300,144.427204200,WGS84,9,134.000,9,Y,N,1,1956-05-31,NULL,231,234.00000
231212,DJERRIWARRH CREEK @ NOTUK,DJERRIWARRH CREEK,55,282244.100,5835688.900,NULL,-37.600000000,144.533333300,NULL,1,.000,1,N,N,0,1958-11-18,1983-11-23,231,19.00000
231213,LERDERDERG RIVER @ SARDINE CREEK O'BRIEN CROSSING,LERDERDERG @ SARDINE,55,266709.000,5846786.000,UTM,-37.496273980,144.361049800,WGS84,9,.000,1,Y,Y,1,1959-04-15,NULL,231,153.00000
231214,PYRITES CREEK @ BACCHUS MARSH,PYRITES @ BACCHUS M.,55,278800.000,5826600.000,AMG66,-37.681021560,144.491601600,AGD66,1,.000,1,N,N,1,1960-05-10,NULL,231,NULL
231216,TOOLERN CREEK @ MELTON RESERVOIR,TOOLERN @ MELTON,55,286353.800,5819139.000,NULL,-37.750000000,144.575000000,NULL,1,.000,1,N,N,0,1965-04-30,1982-12-23,231,120.00000
231218,GOODMAN CREEK @ GOODMAN CREEK DIVERSION WEIR,GOODMAN @ GOODMAN,55,274861.100,5836417.000,AMG66,-37.591666670,144.450000000,AGD66,1,.000,1,N,N,0,1967-09-20,NULL,231,39.00000
231219,GOODMAN CREEK @ ABOVE LERDERDERG TUNNEL,GOODMAN @ LERDERDERG,54,804765.000,5835765.000,MGA94,-37.574621890,144.450840600,GDA94,9,248.000,9,N,N,0,1970-12-15,1982-11-23,231,32.00000
231221,WERRIBEE RIVER @ MELTON RESERVOIR (HEAD GAUGE),WERRIBEE @ MELTON,55,285838.085,5819713.046,AMG66,-37.744710000,144.569320000,WGS84,1,.000,1,N,N,1,1916-07-26,NULL,231,NULL
231222,PYKES CREEK @ PYKES CREEK RESERVOIR (H.GAUGE),PYKES @ PYKES RESERV,55,261232.300,5833999.200,AMG66,-37.610000000,144.295000000,AGD66,1,.000,1,N,N,1,1911-10-01,NULL,231,NULL
231223,PYRITES CREEK @ MERRIMU RESERVOIR (HEAD GAUGE),PYRITES @ MERRIMU,55,278664.100,5831892.300,AMG66,-37.633333330,144.491666700,AGD66,1,.000,1,N,N,1,1969-09-26,NULL,231,NULL
231224,PYRITES CREEK @ ABOVE MERRIMU RESERVOIR,PYRITES CREEK,55,277068.700,5836476.700,MGA94,-37.591666670,144.475000000,WGS84,1,.000,1,N,N,0,1972-11-15,1984-03-08,231,72.00000
231225,WERRIBEE RIVER @ BALLAN (U/S OLD WESTERN HWY),WERRIBEE @ BALLAN,55,257155.000,5835013.000,UTM,-37.599805440,144.249192800,WGS84,9,.000,1,N,N,1,1973-05-15,NULL,231,71.00000
231226,WERRIBEE RIVER @ MELTON RESERVOIR OUTLET,WERRIBEE @ MELTON,55,286353.800,5819139.000,NULL,-37.750000000,144.575000000,NULL,1,.000,1,N,N,0,1916-07-26,1936-09-30,231,1155.00000
231227,TOOLERN CREEK @ U/S OF MELTON,TOOLERN @ US MELTON,55,288210.500,5826960.100,NULL,-37.680000000,144.598333300,NULL,1,.000,1,N,N,0,1977-08-28,1978-04-19,231,48.00000
231228,ARNOLD CREEK @ U/S OF MELTON,ARNOLD @ US MELTON,55,285388.800,5827997.700,NULL,-37.670000000,144.566666700,NULL,1,.000,1,N,N,0,1977-09-28,1978-04-19,231,12.00000
231229,ARNOLD CREEK @ D/S OF MELTON,ARNOLD @ MELTON,55,284897.100,5824283.300,NULL,-37.703333330,144.560000000,NULL,1,.000,1,N,N,0,1977-09-28,1978-04-19,231,25.00000
231230,PARWAN CREEK @ BALLIANG ROAD,PARWAN @ BALLIANG RD,55,270730.000,5820755.200,NULL,-37.731666670,144.398333300,NULL,1,.000,1,N,N,0,1977-12-12,1993-10-07,231,149.00000
231231,TOOLERN CREEK @ MELTON SOUTH,TOOLERN @ MELTON,55,286628.000,5821625.000,UTM,-37.727676960,144.578839100,WGS84,9,.000,1,N,Y,1,1979-05-03,NULL,231,95.00000
231233,BLACKWOOD BASIN 1 @ BLACKWOOD,BLACKWOOD B1,55,260313.389,5850936.688,MGA94,-37.457395000,144.290113000,GDA94,9,.000,9,N,N,1,2020-06-01,NULL,231,NULL
231234,PARWAN CREEK @ PARWAN,PARWAN CK @ PARWAN,55,272182.000,5821729.000,UTM,-37.723261090,144.415099200,WGS84,9,.000,1,N,Y,1,1994-03-21,NULL,231,159.00000
231236,LONG GULLY CREEK @ BLACKWOOD,LONG GULLY BLACKWOOD,55,261304.068,5851132.331,ANG,-37.455760000,144.301380000,WGS84,1,.000,1,y,N,1,2002-12-18,NULL,231,NULL
231240,WERRIBEE RIVER AT HEATHS ROAD WERRIBEE,WELOL0049,55,291937.942,5804105.668,MGA94,-37.886800000,144.634000000,GDA94,NULL,.000,NOT,NULL,NUL,0,2020-04-14,NULL,231,NULL
231241,LERDERDERG RIVER AT BACCHUS MARSH ROAD RUPERT VANCE RES,WELER0323,55,277705.731,5825976.719,MGA94,-37.686500000,144.479000000,GDA94,NULL,.000,NOT,NULL,NUL,0,2020-04-14,NULL,231,NULL
231242,LAVERTON CREEK AT ALTONA,WELAV0069,55,321149.326,5812299.699,MGA94,-37.819200000,144.968000000,GDA94,NULL,.000,NOT,NULL,NUL,0,2020-04-24,NULL,231,NULL
231260,Outfall Spring @ Melton Treatment Plant (Surbiton Park),Outfall Spring @ MTP,55,287005.031,5818411.168,,-37.756706000,144.582172000,NULL,NULL,.000,NULL,N,N,1,2021-04-08,NULL,231,NULL
231262,Werribee River @ D/S Melton Treatment Plant,Werribee R D/S MTP,55,287744.561,5814920.070,NULL,-37.788316000,144.589539000,NULL,NULL,.000,NULL,N,N,1,2021-04-08,NULL,231,NULL
231708,WERRIBEE DELTA @ OFFTAKE,WERRIBEE DEL O/TAKE,55,290500.000,5794200.000,NULL,-37.975541080,144.614792200,NULL,1,.000,1,N,N,0,1994-10-24,1997-03-31,231,.00000
231709,WERRIBEE DELTA @ OUTFALL,WERRIBEE DEL O/FALL,55,290500.000,5794100.000,NULL,-37.976441580,144.614763100,NULL,1,.000,1,N,N,0,1994-10-24,1997-03-31,231,.00000
231731,Djerriwarrh Outlet Channel @ Djerriwarrh Reservoir,Djerriwarrh O/Let,55,281378.501,5835235.422,NULL,-37.603878000,144.523401000,NULL,NULL,.000,NULL,N,N,1,2021-11-16,NULL,231,NULL
231800,RAINGAUGE (LERDERDERG RIVER) @ LERDERDERG NO. 4,RG LERDERDERG NO. 4,55,262448.600,5853285.600,NULL,-37.436666670,144.315000000,NULL,1,.000,1,N,N,0,1982-01-18,1986-02-26,231,.00000
231801,RAINGAUGE @ LERDERDERG NO. 3,RG LERDERDERG NO. 3,55,271541.400,5850023.100,NULL,-37.468333330,144.416666700,NULL,1,.000,1,N,N,0,1982-01-18,1988-07-12,231,.00000
231803,RAINGAUGE @ LERDERDERG NO. 1,RG LERDERDERG NO. 1,55,254451.400,5849166.300,NULL,-37.471666670,144.223333300,NULL,1,.000,1,N,N,0,1982-01-18,1986-02-26,231,.00000
232200,LITTLE RIVER @ LITTLE RIVER,LITTLE @ LITTLE,55,279102.000,5796193.000,UTM,-37.954893550,144.485747800,WGS84,9,.000,1,Y,Y,1,1887-05-16,NULL,232,417.00000
232201,MOORABOOL RIVER EAST BRANCH @ BOLWARRAH WEIR,MOORABOOL R E BRANCH,55,250620.000,5839216.000,UTM,-37.560219830,144.176679700,WGS84,9,.000,1,Y,N,1,1908-08-11,NULL,232,.00000
232202,MOORABOOL RIVER @ BATESFORD,MOORABOOL @ BATESFOR,55,261303.000,5780762.000,UTM,-38.089311520,144.278224920,WGS84,9,29.000,9,Y,Y,1,1908-01-01,NULL,232,1088.00000
232204,MOORABOOL RIVER @ MORRISONS,MOORABOOL @ MORRISON,55,245135.000,5816426.000,UTM,-37.763872360,144.106695400,WGS84,9,.000,1,Y,Y,1,1906-05-20,NULL,232,575.00000
232205,WOMBAT CREEK @ BARKSTEAD,WOMBAT @ BARKSTEAD,55,245765.000,5848535.200,NULL,-37.475000000,144.125000000,NULL,1,.000,1,N,N,0,1962-05-15,1967-03-21,232,10.00000
232207,MOORABOOL RIVER EAST BRANCH @ BARKSTEAD,MOORABOOL @ BARKSTEA,55,246530.200,5847632.800,NULL,-37.483333330,144.133333300,NULL,1,.000,1,N,N,0,1964-03-20,1967-03-21,232,20.00000
232209,MOORABOOL RIVER @ SHEOAKS,MOORABOOL R SHEOAKS,55,247126.000,5801699.000,UTM,-37.896993960,144.124126400,WGS84,9,.000,0,Y,N,1,1967-01-09,NULL,232,.00000
232210,MOORABOOL RIVER WEST BRANCH @ LAL LAL,MOORABOOL @ LAL LAL,55,239028.000,5829646.000,UTM,-37.643153790,144.042187500,WGS84,9,488.000,9,Y,Y,1,1967-03-22,NULL,232,83.00000
232211,MOORABOOL RIVER WEST BRANCH @ MOUNT DORAN,MOORABOOL @ DORAN,55,243845.000,5822217.000,UTM,-37.711383520,144.094108300,WGS84,9,.000,1,Y,N,1,1970-06-26,NULL,232,292.00000
232213,LAL LAL CREEK @ U/S OF BUNGAL DAM,LAL LAL @ BUNGAL DAM,55,238334.400,5828343.500,MGA94,-37.654680560,144.033869400,GDA94,9,470.000,9,y,N,1,1977-06-06,NULL,232,NULL
232214,BLACK CREEK @ U/S OF BUNGAL DAM,BLACK @ BUNGAL DAM,55,240761.878,5831181.811,AMG66,-37.629820000,144.062360000,WGS84,1,.000,1,N,N,1,1977-06-06,NULL,232,NULL
232215,WOOLLEN CREEK @ U/S OF BUNGAL DAM,WOOLLEN @ BUNGAL DAM,55,242400.000,5830800.000,AMG66,-37.633717500,144.080766200,AGD66,1,.000,1,N,N,1,1977-06-06,NULL,232,NULL
232217,MOORABOOL R WEST BRANCH @ MOORABOOL RESERVOIR HG,MOORABOOL WB RES HG,55,242346.900,5843944.300,MGA94,-37.515510060,144.084769600,GDA94,9,.000,1,N,N,1,2009-07-15,NULL,232,NULL
232219,LAL LAL CREEK @ BEALES RESERVOIR,LAL LAL C BEALES RES,55,237294.000,5840891.000,ANG,-37.541439870,144.026592300,GDA94,1,595.000,1,N,N,1,2007-12-20,NULL,232,NULL
232220,LAL LAL CREEK @ WILSON RESERVOIR H.G.,LAL LAL C WILSON RES,55,236428.000,5843881.000,ANG,-37.514278710,144.017875300,GDA94,1,618.000,1,N,N,1,2007-12-18,NULL,232,NULL
232221,MOORABOOL RIVER EAST BRANCH @ BOSTOC RESERVOIR,BOSTOCK RES. H.G.,55,251646.000,5834163.000,UTM,-37.605987180,144.186569800,WGS84,9,.000,1,Y,N,1,2001-05-30,NULL,232,.00000
232222,WEST MOORABOOL RIVER @ LAL LAL RES. H.G.,LAL LAL RES. H.G.,55,241982.000,5826002.000,UTM,-37.676790040,144.074339300,WGS84,9,.000,1,N,N,1,2007-12-07,NULL,232,NULL
232223,FRAWLEY CREEK @ U/S WILSON RESERVOIR,FRAWLEY CK WILSON RS,55,235899.488,5844902.808,AMG66,-37.504930000,144.012270000,WGS84,1,.000,1,N,N,1,1995-06-20,NULL,232,NULL
232224,SLATER CREEK @ U/S WILSON RESERVOIR,SLATER CK WILSON RES,55,236987.406,5844840.656,NULL,-37.505800000,144.024540000,WGS84,1,.000,1,Y,N,1,1995-06-22,NULL,232,.00000
232225,MAHARS CREEK @ U/S WILSON RESERVOIR,MAHARS CK @ U/S WILS,55,236563.539,5845201.617,NULL,-37.502430000,144.019880000,WGS84,1,.000,1,y,N,1,1995-09-28,NULL,232,.00000
232226,EAST MOORABOOL RIVER D/S BOSTOCK RES.,E MOORABOOL BOSTOCK,55,250295.000,5832461.000,UTM,-37.620943620,144.170701400,WGS84,9,.000,1,Y,N,0,1998-06-04,2015-10-01,232,.00000
232227,MOORABOOL RIVER @ SHEOAKS DIVERSION WEIR,MOORABOOL R SHEOAKS,55,247482.000,5801917.000,UTM,-37.895130410,144.128246800,WGS84,9,.000,0,Y,N,1,2000-07-25,NULL,232,.00000
232228,STONEY CREEK @ UPPER STONEY RESERVOIR SPILLWAY,UPPER STONEY RES,55,254341.000,5810501.000,UTM,-37.819730820,144.209081600,WGS84,9,.000,0,Y,N,1,2000-07-25,NULL,232,.00000
232230,EAST MOORABOOL RIVER @ KORWEINGUBOORA RES H.G.,KORWEINGUBOORA RES.,55,248130.000,5844919.000,UTM,-37.508201880,144.150477100,WGS84,9,.000,0,Y,N,1,1983-01-01,NULL,232,.00000
232231,EAST MOORABOOL RIVER @ KORWEINGUBOORA RES P.D.R.,KORWEINGUBOORA PDR,55,248292.000,5844868.000,UTM,-37.508705190,144.152290300,WGS84,9,.000,0,Y,N,1,2000-07-25,NULL,232,.00000
232232,EAST MOORABOOL RIVER @ BOSTOCK RES (COMPENSATION WEIR),BOSTOCK RES COMPWEIR,55,251802.000,5834033.000,UTM,-37.607199620,144.188291000,WGS84,9,.000,0,Y,N,1,2000-07-25,NULL,232,.00000
232233,PADDOCK CREEK U/S BOSTOCK RES,PADDOCK C U/S BOSTOC,55,249486.000,5835467.000,UTM,-37.593662380,144.162574300,WGS84,9,.000,1,Y,N,1,2000-08-04,NULL,232,.00000
232234,EAST MOORABOOL R U/S BOSTOCK RES,E MOORABOOL R BOSTOC,55,250574.000,5835489.000,UTM,-37.593759840,144.174891200,WGS84,9,.000,1,Y,N,1,2000-08-04,NULL,232,.00000
232235,DEVIL CREEK U/S MOORABOOL RESERVOIR,DEVIL CK U/S M'BOOL,55,241056.221,5844911.768,AMG66,-37.506310000,144.070540000,WGS84,1,.000,1,N,N,1,2001-05-09,NULL,232,NULL
232236,WEST MOORABOOL RIVER U/S MOORABOOL RESERVOIR,WEST MOORABOOL R,55,241400.000,5846000.000,AMG66,-37.496610250,144.074807100,AGD66,1,.000,1,N,N,1,2001-05-09,NULL,232,NULL
232237,BOLWARRA RES. H.G.,BOLWARRA RES HG,55,250636.000,5839391.000,UTM,-37.558648710,144.176920200,WGS84,9,.000,0,Y,N,1,2002-05-23,NULL,232,.00000
232238,STONEY CREEK @ UPPER STONEY CK RES NO 2 H.G.,U.STONEY CK RES HG 2,55,253186.000,5810138.000,UTM,-37.822687130,144.195850400,WGS84,9,.000,0,Y,N,1,2003-11-19,NULL,232,.00000
232239,STONEY CREEK @ UPPER STONEY CK RES NO 3 H.G.,U.STONEY CK RES HG 3,55,253352.000,5810042.000,UTM,-37.823596220,144.197701600,WGS84,9,.000,0,Y,N,1,2003-11-19,NULL,232,.00000
232240,TEA TREE CREEK @ MORRISONS U/S MOORABOOL R,TEATREE C @ MORRISON,55,244900.000,5813800.000,UTM,-37.787445240,144.103107770,WGS84,1,.000,0,N,N,0,2003-03-21,2005-12-20,232,34.90000
232241,MOORABOOL R EAST BRANCH U/S KORWEINGUBOORA RES.,MOORABOOL R U/S RES.,55,246400.000,5846800.000,UTM,-37.490794910,144.131575490,WGS84,1,.000,0,N,N,0,2003-03-28,2006-01-23,232,23.60000
232242,MOORABOOL R @ COOPERS CROSSING MEREDITH,MOORABOOL R MEREDITH,55,247681.123,5805612.469,ANG,-37.861920000,144.131800000,WGS84,1,.000,1,N,N,1,2007-02-02,NULL,232,NULL
232243,WHISKY CREEK @ WHISKY CREEK DIVERSION WEIR,WHISKY CK DIV. WEIR,55,241549.300,5841454.500,UTM,-37.537569910,144.074895800,GDA94,NULL,604.000,NULL,N,N,1,2011-11-22,NULL,232,NULL
232244,MOORABOOL RIVER @ MEREDITH WATER PUMP STATION,MOORABOOL @ M'DITH P,55,245262.000,5810196.000,UTM,-37.819988150,144.105947100,WGS84,9,290.000,9,Y,N,0,2007-10-22,2015-10-01,232,.00000
232704,NO 2 INFLOW CHANNEL @ UPPER STONEY CREEK RES,NO 2 I/FLOW CH STONY,55,252678.000,5811074.000,UTM,-37.814123490,144.190404800,WGS84,9,.000,0,Y,N,1,2000-07-25,NULL,232,.00000
232705,BOSTOCK CHANNEL @ EGERTON ROAD,BOSTOCK CH EGERTON R,55,250751.000,5831280.000,UTM,-37.631699260,144.175459800,WGS84,9,.000,0,Y,N,1,2000-07-25,NULL,232,.00000
232706,KORWEINGUBOORA OUTLET CHANNEL @ KORWEINGUBOORA RES,KORWEINGUBOORA O/LET,55,248208.000,5844901.000,UTM,-37.508385200,144.151352300,WGS84,9,.000,0,Y,N,1,2000-07-25,NULL,232,.00000
232707,BALLAN CHANNEL @ FLACKS LANE (2.8 KM GAUGE),BALLAN CH FLACKS LN,55,252017.000,5837404.000,UTM,-37.576909720,144.191865400,WGS84,9,.000,0,Y,N,0,1998-01-29,2015-10-01,232,.00000
232708,BALLAN CHANNEL D/S BOSTOCK CHANNEL JUNCTION,BALLAN CH D/S BOSTOC,55,253490.000,5826734.000,UTM,-37.673364080,144.204929900,WGS84,9,.000,0,Y,N,1,2001-06-08,NULL,232,.00000
232709,BALLAN CHANNAL @ 26.1 KM GAUGE,BALLAN CH @ 26.1KM,55,251498.000,5818828.000,UTM,-37.743999650,144.179670300,WGS84,9,.000,1,Y,N,1,2000-08-04,NULL,232,.00000
232710,BALLAN CHANNEL @ 35.3 KM GAUGE,BALLAN CH @ 35.3 KM,55,253257.000,5814489.000,UTM,-37.783537040,144.198137400,WGS84,9,.000,0,Y,N,1,2000-08-04,NULL,232,.00000
232711,WASTEWATER O/F DRAIN @ FORD FACTORY GEELONG,WASTEWATER DR @ FORD,55,268159.900,5779117.700,ANG,-38.105900000,144.355800000,AGD66,1,.000,1,N,N,0,2006-06-30,2007-10-29,232,.00000
232712,WILSON CHANNEL UPSTREAM BEALE'S RESERVOIR,WILSON CH U/S BEALES,55,236415.900,5841837.400,UTM,-37.532670420,144.017005600,GDA94,NULL,.000,NULL,N,N,1,2010-05-18,NULL,232,NULL
232713,BEALE CHANNEL @ BULLY PARK,BEALE CH BULLY PARK,55,237319.600,5840231.800,UTM,-37.547380890,144.026645800,GDA94,NULL,.000,NULL,N,N,1,2010-05-11,NULL,232,NULL
232714,MOORABOOL CHANNEL @ BULLY PARK,MOORABOOL C BULLY PK,55,237278.700,5840100.600,UTM,-37.548550210,144.026136500,GDA94,NULL,.000,NULL,N,N,1,2010-05-11,NULL,232,NULL
232715,MOORABOOL CHANNEL @ BUNGAREE,MOORABOOL C BUNGAREE,54,763944.700,5839851.800,UTM,-37.550440270,143.987784000,GDA94,NULL,.000,NULL,N,N,1,2010-05-26,NULL,232,NULL
232800,RAINGAUGE (STONY CK) @ UPPER STONEY CK RESERVOIR,R.G.STONY CK RES.,55,254237.000,5810132.000,UTM,-37.823024720,144.207776100,WGS84,9,.000,0,Y,N,1,2000-05-29,NULL,232,.00000
232805,RAINGAUGE AT BLACKHILL,RG BLACKHILL,55,241881.600,5836718.000,MGA94,-37.580430000,144.076970000,GDA94,1,580.000,1,N,N,1,2006-08-31,NULL,232,NULL
232806,RAINGAUGE AT YENDON,R.G. AT YENDON,54,758784.900,5830492.800,MGA94,-37.636280000,143.932770000,GDA94,1,510.000,1,N,N,1,2007-06-18,NULL,232,NULL
232807,WEATHER STATION AT MOORABOOL RESERVOIR,WS AT MOORABOOL RES,55,242310.400,5843924.300,MGA94,-37.515679910,144.084350100,GDA94,9,.000,1,N,N,1,2004-10-21,NULL,232,NULL
232808,WEATHER STATION AT LAL LAL RESERVOIR,WS AT LAL LAL RES.,55,241869.000,5825799.900,MGA94,-37.678707940,144.072972200,GDA94,9,.000,1,N,N,1,2005-10-15,NULL,232,NULL
233200,BARWON RIVER @ POLLOCKSFORD,BARWON POLLOCKSFORD,55,253492.000,5774521.000,UTM,-38.143395970,144.187100410,WGS84,9,.000,1,Y,Y,1,1906-07-01,NULL,233,2713.00000
233201,BARWON RIVER @ WINCHELSEA,BARWON WINCHELSEA,54,761829.600,5763126.300,UTM,-38.241768775,143.991733515,GDA94,9,.000,1,Y,Y,1,1922-02-16,NULL,233,1052.00000
233202,LEIGH RIVEER @ GARIBALDI,LEIGH RIVER,54,754148.000,5821692.200,NULL,-37.716666670,143.883333300,NULL,1,.000,1,N,N,0,1922-03-14,1930-04-30,233,404.00000
233203,BARWON RIVER WEST BRANCH @ FORREST,BARWON @ FORREST,54,737026.600,5734264.700,NULL,-38.508333330,143.718333300,NULL,1,.000,1,N,N,0,1926-10-12,1965-05-31,233,52.00000
233204,BARWON RIVER EAST BRANCH @ FORREST (BELOW TUNNEL),BARWON EAST BRANCH,54,738172.900,5733675.300,NULL,-38.513333330,143.731666700,NULL,1,.000,1,N,N,0,1926-10-12,1959-10-25,233,19.00000
233205,CALLAHAN CREEK @ BARWON DOWNS,CALLAHAN @ BARWON,54,739871.200,5736957.400,NULL,-38.483333330,143.750000000,NULL,1,.000,1,N,N,0,1929-10-09,1956-01-31,233,31.00000
233206,GOSLINGS CREEK @ MURROON,GOSLINGS @ MURROON,54,745828.900,5741406.100,NULL,-38.441666670,143.816666700,NULL,1,.000,1,N,N,0,1929-10-09,1930-06-30,233,14.00000
233207,DEWING CREEK @ BARWON DOWNS,DEWING @ BARWON DOWN,54,742665.600,5738724.900,NULL,-38.466666670,143.781388900,NULL,1,.000,1,N,N,0,1929-10-09,1930-06-18,233,20.00000
233209,LEIGH RIVER @ INVERLEIGH,LEIGH @ INVERLEIGH,55,242392.000,5779017.000,UTM,-38.099828090,144.062212190,WGS84,9,64.000,9,n,N,1,1946-03-15,NULL,233,881.00000
233210,LEIGH RIVER @ GRENVILLE,LEIGH @ GRENVILLE,54,754653.900,5814270.600,NULL,-37.783333330,143.891666700,NULL,1,.000,1,N,N,0,1946-03-14,1955-12-31,233,466.00000
233211,BIRREGURRA CREEK @ RICKETTS MARSH,BIRREGURRA @ RICKETT,54,748217.000,5757511.000,UTM,-38.296042490,143.838326000,WGS84,9,.000,1,Y,Y,1,1953-06-19,NULL,233,87.70000
